File_Name,Hu_Moment_1,Hu_Moment_2,Hu_Moment_3,Hu_Moment_4,Hu_Moment_5,Hu_Moment_6,Hu_Moment_7,Perimeter,Diameter,Area
Bruguiera_cylindrica8_original_0.jpg,0.23082834642198422,0.02641169617335058,0.0003702340032065669,0.00014224228950292836,3.2265409287838934e-08,2.1490156555183194e-05,4.946268206240167e-09,1276.2266055345535,134.39322736596756,14185.5
Bruguiera_cylindrica8_original_270.jpg,0.23019457836724086,0.026223241992325248,0.0004056158513554743,0.00013983079090829916,3.2674319066380825e-08,2.0027021952253956e-05,6.431793890042373e-09,1277.5403134822845,133.89016457566524,14079.5
Bruguiera_cylindrica8_original_90.jpg,0.2316173061640451,0.026872455357057123,0.0003170676947474611,0.00012351374897511804,2.4152646731350707e-08,1.8933510797978083e-05,3.75428059875816e-09,1341.2804280519485,133.8996738203204,14081.5
Bruguiera_cylindrica8_vertical_0.jpg,0.23074005817142568,0.026547718033514845,0.0003648966334446964,0.00012992598596732696,2.7805430152405253e-08,1.9059746802090608e-05,-5.212241202759337e-09,1241.6408194303513,134.0493554436102,14113.0
Bruguiera_cylindrica8_vertical_270.jpg,0.23134026204650424,0.02665484979360391,0.00037088754621061415,0.00014220738272770417,3.217493702813685e-08,2.112139175052802e-05,-5.602755469078007e-09,1356.552505850792,133.64030490087984,14027.0
Bruguiera_cylindrica8_vertical_90.jpg,0.2307389049128668,0.026668867953275607,0.00031256146258813267,0.0001144555810802183,2.1334471488901563e-08,1.7229347224143627e-05,-3.67258489065823e-09,1216.3859868049622,134.04460621488138,14112.0
Bruguiera_cylindrica9_horizontal_0.jpg,0.1981910446330998,0.013627101640443149,6.088206238843533e-07,5.605461257175542e-08,1.026324972961146e-14,4.335330738368889e-09,-1.3774838903102485e-15,1270.5697511434555,153.69791766072774,18553.5
Bruguiera_cylindrica9_horizontal_270.jpg,0.19818102850041303,0.013668217882708267,2.456395148507859e-06,5.02481746133261e-07,5.554093239058531e-13,5.835556741160007e-08,5.6255840066518086e-14,1300.6702568531036,152.99423450055636,18384.0
Bruguiera_cylindrica9_horizontal_90.jpg,0.19759419657625166,0.013354504952209018,2.5911812952768645e-06,1.3255599837989447e-07,3.121216254584871e-14,-4.0496678698099267e-10,-7.114113089223283e-14,1400.1088554859161,153.27069589499527,18450.5
Bruguiera_cylindrica9_original_0.jpg,0.1972265942704462,0.013218207663186888,1.302579754902183e-06,3.1627435892839993e-07,1.944158968303209e-13,3.523419279807085e-08,-5.841110881156184e-14,1289.4398086071014,153.67099217550157,18547.0
