File_Name,ASM,Contrast,IDM,Entropy,Correlation
Avicennia alba\Avicennia.alba_48.jpg,0.3356241009391736,383.82000173294387,0.6421117768706497,25.120933853450897,0.9769426331438906
Avicennia alba\Avicennia.alba_49.jpg,0.5111310327858459,214.63107282129278,0.7629722145500639,16.900783351064,0.9771308200098708
Avicennia alba\Avicennia.alba_5.jpg,0.47141408151639286,202.2711142507368,0.7386119237035464,18.527821936348907,0.979277497267582
Avicennia alba\Avicennia.alba_50.jpg,0.4198063694622206,321.7952323498797,0.7031013541494127,21.086618089383435,0.9768954987592947
Avicennia alba\Avicennia.alba_51.jpg,0.4232619806765422,283.76303006913287,0.7109664190517179,20.756789180174103,0.9775629740266651
Avicennia alba\Avicennia.alba_52.jpg,0.4232619806765422,283.76303006913287,0.7109664190517179,20.756789180174103,0.9775629740266651
Avicennia alba\Avicennia.alba_53.jpg,0.42243946807200483,260.28098756878666,0.7058845961840362,21.085112046739948,0.9817823744195968
Avicennia alba\Avicennia.alba_54.jpg,0.3483531162123535,269.416431930849,0.6602685690366821,24.074501913990773,0.9835701005119609
Avicennia alba\Avicennia.alba_55.jpg,0.3007191423046772,322.38327489218796,0.6200476784069859,26.544035687160797,0.9819093909845387
Avicennia alba\Avicennia.alba_56.jpg,0.41474691042105416,232.75303349633762,0.7037317940623133,21.11232031567153,0.9803987797448254
Avicennia alba\Avicennia.alba_57.jpg,0.5187063395396326,230.83491695456166,0.7684187233916858,16.888521822623936,0.9781479942281099
Avicennia alba\Avicennia.alba_58.jpg,0.5187063395396326,230.83491695456166,0.7684187233916858,16.888521822623936,0.9781479942281099
Avicennia alba\Avicennia.alba_59.jpg,0.3001692955507296,218.96444221401578,0.6480478847589426,25.24315949939295,0.9814818230046657
Avicennia alba\Avicennia.alba_6.jpg,0.3816367250727062,255.281581149912,0.6814247848374733,22.209258216511355,0.9781985518688943
Avicennia alba\Avicennia.alba_7.jpg,0.3622211589906408,240.4754753389141,0.6687067553805007,23.00296476508005,0.9762890816112821
Avicennia alba\Avicennia.alba_8.jpg,0.37308973722575545,256.5686603857646,0.6775760816171671,22.624027863121455,0.980589203569331
Avicennia alba\Avicennia.alba_9.jpg,0.4382879810459029,200.88885927974815,0.722514046661366,19.808438744586653,0.9825078656660828
Avicennia alba\Avicennia_alba10_horizontal_0.jpg,0.559381272355417,229.25734947143118,0.7919666763652813,15.24528456650979,0.9808311738732115
Avicennia alba\Avicennia_alba10_horizontal_270.jpg,0.5622284496487597,219.0170001382976,0.7928580619755428,15.205755503641452,0.9815097694553452
Avicennia alba\Avicennia_alba10_horizontal_90.jpg,0.5585898304630803,230.6496579020231,0.7922301448580893,15.195051384102042,0.9812986821725193
Avicennia alba\Avicennia_alba10_original_0.jpg,0.5598019715546523,233.1050547651673,0.7917570816644708,15.179992910405792,0.9811050134327046
Avicennia alba\Avicennia_alba10_original_270.jpg,0.563272186284332,225.89614797869848,0.7935819219291484,15.087541406650901,0.9813741030186952
Avicennia alba\Avicennia_alba10_original_90.jpg,0.5579281112796108,224.257990807929,0.7909193813250095,15.289878141969664,0.981184622983227
Avicennia alba\Avicennia_alba10_vertical_0.jpg,0.564355629203605,224.92075233566715,0.7949513133139341,15.055141047662804,0.9815399850032464
Avicennia alba\Avicennia_alba10_vertical_270.jpg,0.5585898304630803,230.6496579020231,0.7922301448580893,15.195051384102042,0.9812986821725193
Avicennia alba\Avicennia_alba10_vertical_90.jpg,0.5622284496487597,219.0170001382976,0.7928580619755428,15.205755503641452,0.9815097694553452
Avicennia alba\Avicennia_alba11_horizontal_0.jpg,0.4920328512464852,331.0525156476839,0.7489289221753241,18.27653043009582,0.9744098395836756
Avicennia alba\Avicennia_alba11_horizontal_270.jpg,0.4909184512329103,327.6569842146199,0.7479716889761681,18.30541857657811,0.9745277969827121
Avicennia alba\Avicennia_alba11_horizontal_90.jpg,0.48907719745472517,333.81846590592824,0.7471722757129353,18.337513337045287,0.9740888254133084
Avicennia alba\Avicennia_alba11_original_0.jpg,0.4889017950310348,330.1311562863099,0.7476000862580668,18.34477078315174,0.9737649561150903
Avicennia alba\Avicennia_alba11_original_270.jpg,0.4902987356184981,328.9229278282996,0.74800391640447,18.307266722664117,0.974540572589525
Avicennia alba\Avicennia_alba11_original_90.jpg,0.49477616412801784,331.87988363844767,0.7489655201324541,18.20738772402873,0.9746539088392151
Avicennia alba\Avicennia_alba11_vertical_0.jpg,0.4902021579826902,325.81509835503243,0.7482469591008738,18.289094483857305,0.9749406777966492
Avicennia alba\Avicennia_alba11_vertical_270.jpg,0.48907719745472517,333.81846590592824,0.7471722757129353,18.337513337045287,0.9740888254133084
Avicennia alba\Avicennia_alba11_vertical_90.jpg,0.4909184512329103,327.6569842146199,0.7479716889761681,18.30541857657811,0.9745277969827121
Avicennia alba\Avicennia_alba12_horizontal_0.jpg,0.5737054783749668,224.54573329567586,0.7958448043147883,15.110910510186747,0.9786151341781293
Avicennia alba\Avicennia_alba12_horizontal_270.jpg,0.573254980957232,211.87174668894565,0.7960490491479667,15.103972186324087,0.9786556423103603
Avicennia alba\Avicennia_alba12_horizontal_90.jpg,0.5776404127611255,215.92514311067134,0.7978337613580369,14.95254553259913,0.979565516535526
Avicennia alba\Avicennia_alba12_original_0.jpg,0.5768860130090151,216.643428020282,0.7974041938724448,14.990290839812644,0.97934894377509
Avicennia alba\Avicennia_alba12_original_270.jpg,0.5754158917429513,207.37274935765134,0.7970502372448356,15.023024751905167,0.9797755243695498
Avicennia alba\Avicennia_alba12_original_90.jpg,0.5750805420981446,225.1175025217815,0.7956350889954449,15.08779185734539,0.978532985426943
Avicennia alba\Avicennia_alba12_vertical_0.jpg,0.5750150607041075,208.66401428072336,0.7967336437378107,15.01805405007884,0.9797184242097836
Avicennia alba\Avicennia_alba12_vertical_270.jpg,0.5776404127611255,215.92514311067134,0.7978337613580369,14.95254553259913,0.979565516535526
Avicennia alba\Avicennia_alba12_vertical_90.jpg,0.573254980957232,211.87174668894565,0.7960490491479667,15.103972186324087,0.9786556423103603
Avicennia alba\Avicennia_alba13_horizontal_0.jpg,0.5522864398540097,188.06301215602275,0.7861334893351073,15.766006951689015,0.984789941902521
Avicennia alba\Avicennia_alba13_horizontal_270.jpg,0.5559941634073893,188.47156868456065,0.7881285562845106,15.647101048223185,0.9846193236455468
Avicennia alba\Avicennia_alba13_horizontal_90.jpg,0.5562163318396965,179.54073347442977,0.7865621320784473,15.708372984239158,0.9851353057712999
Avicennia alba\Avicennia_alba13_original_0.jpg,0.5559610911872792,176.0081425449229,0.7869285813044393,15.713448757457538,0.9853560037085175
Avicennia alba\Avicennia_alba13_original_270.jpg,0.5561645025225239,181.9415614415967,0.785954964026623,15.702762411237691,0.9850134509749442
Avicennia alba\Avicennia_alba13_original_90.jpg,0.5511144555325684,190.23200205006697,0.7856823695529769,15.79740160097749,0.9847160607575887
Avicennia alba\Avicennia_alba13_vertical_0.jpg,0.5562783231484032,182.11404132527457,0.7868963512610533,15.682086680147572,0.984816211338764
Avicennia alba\Avicennia_alba13_vertical_270.jpg,0.5562163318396965,179.54073347442977,0.7865621320784473,15.708372984239158,0.9851353057712999
Avicennia alba\Avicennia_alba13_vertical_90.jpg,0.5559941634073893,188.47156868456065,0.7881285562845106,15.647101048223185,0.9846193236455468
Avicennia alba\Avicennia_alba14_horizontal_0.jpg,0.4960596371939052,265.0909774193168,0.7555523186843102,17.484519056522785,0.9809797162937308
Avicennia alba\Avicennia_alba14_horizontal_270.jpg,0.5008731958294357,253.14429647655533,0.7579302106646739,17.417049150104305,0.981512881857258
Avicennia alba\Avicennia_alba14_horizontal_90.jpg,0.5013150632932946,264.03811147476944,0.7575122036038814,17.38694522842872,0.9813797945111009
Avicennia alba\Avicennia_alba14_original_0.jpg,0.5001624424034263,260.57485253724826,0.7571649620502583,17.415725552853903,0.9814972206765089
Avicennia alba\Avicennia_alba14_original_270.jpg,0.5021655637063845,252.91606978265543,0.7577480217440153,17.422045580620793,0.9812481882419533
Avicennia alba\Avicennia_alba14_original_90.jpg,0.49496620822166887,265.21767656275034,0.7550369323179649,17.52056188732749,0.9810026336676656
Avicennia alba\Avicennia_alba14_vertical_0.jpg,0.4996776461914356,255.82902151591526,0.7556997816038007,17.5343575389072,0.9811283088048948
Avicennia alba\Avicennia_alba14_vertical_270.jpg,0.5013150632932946,264.03811147476944,0.7575122036038814,17.38694522842872,0.9813797945111009
Avicennia alba\Avicennia_alba14_vertical_90.jpg,0.5008731958294357,253.14429647655533,0.7579302106646739,17.417049150104305,0.981512881857258
Avicennia alba\Avicennia_alba15_horizontal_0.jpg,0.5395568071009315,182.792277539169,0.7844702063189233,15.737566522324087,0.9820317608478291
Avicennia alba\Avicennia_alba15_horizontal_270.jpg,0.5445192262237528,177.95180491244608,0.7895731875442458,15.539447030528834,0.9826082168745262
Avicennia alba\Avicennia_alba15_horizontal_90.jpg,0.5411898329654141,181.80325342755947,0.7857965718604367,15.711228174000198,0.9821816779435197
Avicennia alba\Avicennia_alba15_original_0.jpg,0.5413423249229846,180.68844016702997,0.7860890780850873,15.707160945181663,0.9821117443065495
Avicennia alba\Avicennia_alba15_original_270.jpg,0.5386434540871999,177.33262757173276,0.7853376520860254,15.74717431112879,0.9824544255460418
Avicennia alba\Avicennia_alba15_original_90.jpg,0.539597679137146,183.34801296425886,0.7844728512538828,15.726110875090018,0.9820639620240961
Avicennia alba\Avicennia_alba15_vertical_0.jpg,0.5372032368197404,178.80080756716202,0.7842050001687229,15.794739482867506,0.9822507525121094
Avicennia alba\Avicennia_alba15_vertical_270.jpg,0.5411898329654141,181.80325342755947,0.7857965718604367,15.711228174000198,0.9821816779435197
Avicennia alba\Avicennia_alba15_vertical_90.jpg,0.5445192262237528,177.95180491244608,0.7895731875442458,15.539447030528834,0.9826082168745262
Avicennia alba\Avicennia_alba16_horizontal_0.jpg,0.5262013039070547,126.02168634388403,0.7738136251739349,16.573560209017653,0.9872368302037346
Avicennia alba\Avicennia_alba16_horizontal_270.jpg,0.5296456557982859,129.18241548966427,0.7755871607020023,16.524223206958474,0.9866326505817529
Avicennia alba\Avicennia_alba16_horizontal_90.jpg,0.5271912663457201,124.19017195043718,0.7753867726547623,16.51292415277438,0.9872228963232836
Avicennia alba\Avicennia_alba16_original_0.jpg,0.5274336243158733,125.36724276206806,0.7746896568969296,16.511063896261632,0.9871382950780205
Avicennia alba\Avicennia_alba16_original_270.jpg,0.5297556835539471,138.09471341329407,0.7753369207049798,16.534016740710353,0.9858422010105481
Avicennia alba\Avicennia_alba16_original_90.jpg,0.5280277765869481,126.37178088321866,0.7745699254508982,16.53865916936938,0.9873454852556801
Avicennia alba\Avicennia_alba16_vertical_0.jpg,0.5288932756488516,136.70773054306065,0.7742475465127213,16.55624060065455,0.9859751410298201
Avicennia alba\Avicennia_alba16_vertical_270.jpg,0.5271912663457201,124.19017195043718,0.7753867726547623,16.51292415277438,0.9872228963232836
Avicennia alba\Avicennia_alba16_vertical_90.jpg,0.5296456557982859,129.18241548966427,0.7755871607020023,16.524223206958474,0.9866326505817529
Avicennia alba\Avicennia_alba17_horizontal_0.jpg,0.2850459991800827,218.9436094829593,0.6144684864721852,26.784076629787403,0.9835716047529336
Avicennia alba\Avicennia_alba17_horizontal_270.jpg,0.2908783866546334,213.23784779046838,0.6183154382370318,26.642357678137444,0.9838289296443725
Avicennia alba\Avicennia_alba17_horizontal_90.jpg,0.29057765608808694,222.67691755917514,0.618182461972141,26.472245579710762,0.9831258178470711
Avicennia alba\Avicennia_alba17_original_0.jpg,0.29090883233310616,219.0073390965812,0.6187719114517771,26.453231684284688,0.9833205842711832
Avicennia alba\Avicennia_alba17_original_270.jpg,0.29144463765443884,217.20862095357728,0.6196941023967084,26.53974599199199,0.9836652015960549
Avicennia alba\Avicennia_alba17_original_90.jpg,0.28714869241475316,215.05571432564327,0.6163649060369728,26.688831912588764,0.9839497171211091
Avicennia alba\Avicennia_alba17_vertical_0.jpg,0.29209933256999915,219.96623247734817,0.6185408651145463,26.547010981315346,0.9836374092079825
Avicennia alba\Avicennia_alba17_vertical_270.jpg,0.29057765608808694,222.67691755917514,0.618182461972141,26.472245579710762,0.9831258178470711
Avicennia alba\Avicennia_alba17_vertical_90.jpg,0.2908783866546334,213.23784779046838,0.6183154382370318,26.642357678137444,0.9838289296443725
Avicennia alba\Avicennia_alba18_horizontal_0.jpg,0.45323437632158503,228.0958403081491,0.7354836932149843,19.173385133997044,0.981677624715641
Avicennia alba\Avicennia_alba18_horizontal_270.jpg,0.4545215842080613,228.2573081663287,0.7366400974573721,19.178145816476444,0.9814026963979535
Avicennia alba\Avicennia_alba18_horizontal_90.jpg,0.4516717858338698,228.36253032793317,0.7334920492062776,19.280811372892863,0.9813477334200262
Avicennia alba\Avicennia_alba18_original_0.jpg,0.4528926710655941,226.70001212338047,0.7342873565148539,19.218415605873385,0.9813023716399437
Avicennia alba\Avicennia_alba18_original_270.jpg,0.4553651203083719,234.60000256453105,0.7362300437780817,19.246354248649734,0.981285356055663
Avicennia alba\Avicennia_alba18_original_90.jpg,0.4534674426911777,226.04307053493363,0.7344552249675511,19.199634735691,0.9818564729709137
Avicennia alba\Avicennia_alba18_vertical_0.jpg,0.4540246140506964,235.66593751307644,0.7349179479660937,19.286075301795414,0.9811656222980152
Avicennia alba\Avicennia_alba18_vertical_270.jpg,0.4516717858338698,228.36253032793317,0.7334920492062776,19.280811372892863,0.9813477334200262
Avicennia alba\Avicennia_alba18_vertical_90.jpg,0.4545215842080613,228.2573081663287,0.7366400974573721,19.178145816476444,0.9814026963979535
Avicennia alba\Avicennia_alba19_horizontal_0.jpg,0.42400405102097,169.05327025268062,0.7129450089529166,20.60132121252557,0.9843537996913179
Avicennia alba\Avicennia_alba19_horizontal_270.jpg,0.4247045342389516,170.45889190416918,0.7151429466698644,20.635462791849967,0.9846443302416139
Avicennia alba\Avicennia_alba19_horizontal_90.jpg,0.42321717319862073,168.31537074336885,0.7141318446581135,20.606490317819784,0.9844362653864527
Avicennia alba\Avicennia_alba19_original_0.jpg,0.42388450919660875,167.9105268556694,0.7140702411581009,20.57828153211885,0.9844535753367789
Avicennia alba\Avicennia_alba19_original_270.jpg,0.422524682895011,171.88057762635998,0.7136586332215415,20.721045548326313,0.9844587006651849
Avicennia alba\Avicennia_alba19_original_90.jpg,0.4237321810464176,168.7801612336365,0.7129495305001503,20.613612126066673,0.9844117264331831
Avicennia alba\Avicennia_alba19_vertical_0.jpg,0.4219719665374903,173.5821818030314,0.7119447931182186,20.75158716445637,0.9842394734493897
Avicennia alba\Avicennia_alba19_vertical_270.jpg,0.42321717319862073,168.31537074336885,0.7141318446581135,20.606490317819784,0.9844362653864527
Avicennia alba\Avicennia_alba19_vertical_90.jpg,0.4247045342389516,170.45889190416918,0.7151429466698644,20.635462791849967,0.9846443302416139
Avicennia alba\Avicennia_alba1_horizontal_0.jpg,0.4730168655970917,213.6404483021363,0.7420917175211741,18.94734057679119,0.9832273552484669
Avicennia alba\Avicennia_alba1_horizontal_270.jpg,0.4758210423100132,207.2737032995493,0.7422442238587816,18.928004325014598,0.9835099663042205
Avicennia alba\Avicennia_alba1_horizontal_90.jpg,0.47635278927378627,205.8772948616515,0.7441218535005458,18.868408751403788,0.9835622794502629
Avicennia alba\Avicennia_alba1_original_0.jpg,0.47635461923617184,201.23646284557546,0.7432683392611146,18.883381390213675,0.9837054045569651
Avicennia alba\Avicennia_alba1_original_270.jpg,0.47216418174635544,204.86134841140415,0.7406919437771657,19.03655775471651,0.9835466459180223
Avicennia alba\Avicennia_alba1_original_90.jpg,0.47185969363088753,212.60606485557287,0.7415110583254646,18.98239740591682,0.9833354694423107
Avicennia alba\Avicennia_alba1_vertical_0.jpg,0.4689287881316529,202.72718493490606,0.7390447905217249,19.098148821966603,0.9837359381548647
Avicennia alba\Avicennia_alba1_vertical_270.jpg,0.47635278927378627,205.8772948616515,0.7441218535005458,18.868408751403788,0.9835622794502629
Avicennia alba\Avicennia_alba1_vertical_90.jpg,0.4758210423100132,207.2737032995493,0.7422442238587816,18.928004325014598,0.9835099663042205
Avicennia alba\Avicennia_alba20_horizontal_0.jpg,0.3416808093500064,328.14141658226254,0.6475988801857551,25.08113785121169,0.9799915400609507
Avicennia alba\Avicennia_alba20_horizontal_270.jpg,0.3433421534742438,336.8587728070904,0.649226797774545,24.94965621932447,0.9793263594421089
Avicennia alba\Avicennia_alba20_horizontal_90.jpg,0.3479411815072348,348.671144831219,0.652924205626894,24.69959227095648,0.9786463216668837
Avicennia alba\Avicennia_alba20_original_0.jpg,0.34685046698528293,336.28559116412214,0.651844810426037,24.777478633150118,0.9791081447407708
Avicennia alba\Avicennia_alba20_original_270.jpg,0.34237116013295243,329.893852300956,0.6497620083241302,24.917860782083782,0.979582132877029
Avicennia alba\Avicennia_alba20_original_90.jpg,0.3423062786774924,327.10398397991105,0.6473127719424734,25.050865685426714,0.9800639887163287
Avicennia alba\Avicennia_alba20_vertical_0.jpg,0.34283206177831343,333.0062503593428,0.6496015565396408,24.895987599199415,0.9794898084466668
Avicennia alba\Avicennia_alba20_vertical_270.jpg,0.3479411815072348,348.671144831219,0.652924205626894,24.69959227095648,0.9786463216668837
Avicennia alba\Avicennia_alba20_vertical_90.jpg,0.3433421534742438,336.8587728070904,0.649226797774545,24.94965621932447,0.9793263594421089
Avicennia alba\Avicennia_alba21_horizontal_0.jpg,0.41754098454861877,252.88312583635695,0.7043033935958921,20.927514490942777,0.9819830273535279
Avicennia alba\Avicennia_alba21_horizontal_270.jpg,0.4150917713005962,249.62014997283467,0.7034006739741276,20.974038819805013,0.9823325265101859
Avicennia alba\Avicennia_alba21_horizontal_90.jpg,0.4174094324402904,253.2198100120355,0.704532277853279,20.923163456210528,0.9822079237026546
Avicennia alba\Avicennia_alba21_original_0.jpg,0.4168423389593843,251.80068850897956,0.7045666241063668,20.94884222292814,0.9821077902292614
Avicennia alba\Avicennia_alba21_original_270.jpg,0.4163920190644651,246.8755061525933,0.7046522494325336,21.00820826689645,0.9824364561300574
Avicennia alba\Avicennia_alba21_original_90.jpg,0.4166553957274984,252.55308956713645,0.7051230659306222,20.945662905755242,0.9822429407642413
Avicennia alba\Avicennia_alba21_vertical_0.jpg,0.4159465228175669,248.1760573794666,0.7038308554717221,21.02249320239153,0.9824224306343957
Avicennia alba\Avicennia_alba21_vertical_270.jpg,0.4174094324402904,253.2198100120355,0.704532277853279,20.923163456210528,0.9822079237026546
Avicennia alba\Avicennia_alba21_vertical_90.jpg,0.4150917713005962,249.62014997283467,0.7034006739741276,20.974038819805013,0.9823325265101859
Avicennia alba\Avicennia_alba22_horizontal_0.jpg,0.41754098454861877,252.88312583635695,0.7043033935958921,20.927514490942777,0.9819830273535279
Avicennia alba\Avicennia_alba22_horizontal_270.jpg,0.4150917713005962,249.62014997283467,0.7034006739741276,20.974038819805013,0.9823325265101859
Avicennia alba\Avicennia_alba22_horizontal_90.jpg,0.4174094324402904,253.2198100120355,0.704532277853279,20.923163456210528,0.9822079237026546
Avicennia alba\Avicennia_alba22_original_0.jpg,0.4168423389593843,251.80068850897956,0.7045666241063668,20.94884222292814,0.9821077902292614
Avicennia alba\Avicennia_alba22_original_270.jpg,0.4163920190644651,246.8755061525933,0.7046522494325336,21.00820826689645,0.9824364561300574
Avicennia alba\Avicennia_alba22_original_90.jpg,0.4166553957274984,252.55308956713645,0.7051230659306222,20.945662905755242,0.9822429407642413
Avicennia alba\Avicennia_alba22_vertical_0.jpg,0.4159465228175669,248.1760573794666,0.7038308554717221,21.02249320239153,0.9824224306343957
Avicennia alba\Avicennia_alba22_vertical_270.jpg,0.4174094324402904,253.2198100120355,0.704532277853279,20.923163456210528,0.9822079237026546
Avicennia alba\Avicennia_alba22_vertical_90.jpg,0.4150917713005962,249.62014997283467,0.7034006739741276,20.974038819805013,0.9823325265101859
Avicennia alba\Avicennia_alba23_horizontal_0.jpg,0.42881926319825003,230.47652863842353,0.7109541617638965,20.461836916503334,0.9830309625706297
Avicennia alba\Avicennia_alba23_horizontal_270.jpg,0.42978167448011634,225.99866098416607,0.7109867514164425,20.440069434381034,0.983223567724042
Avicennia alba\Avicennia_alba23_horizontal_90.jpg,0.42790506610075796,229.79775813935763,0.7101273459273403,20.543693157889983,0.982801590213677
Avicennia alba\Avicennia_alba23_original_0.jpg,0.4264713372665594,229.71250433252774,0.7096511322743884,20.602025929056204,0.9825751830216556
Avicennia alba\Avicennia_alba23_original_270.jpg,0.4282518395321887,231.17857535865056,0.7088287407914243,20.582697602578005,0.9827686163753413
Avicennia alba\Avicennia_alba23_original_90.jpg,0.42871193353410786,232.56299195032358,0.7103571773631444,20.471803391646816,0.9829393212902033
Avicennia alba\Avicennia_alba23_vertical_0.jpg,0.4277565077778896,230.3412136705109,0.7090843856714077,20.58740268098465,0.9829830932022534
Avicennia alba\Avicennia_alba23_vertical_270.jpg,0.42790506610075796,229.79775813935763,0.7101273459273403,20.543693157889983,0.982801590213677
Avicennia alba\Avicennia_alba23_vertical_90.jpg,0.42978167448011634,225.99866098416607,0.7109867514164425,20.440069434381034,0.983223567724042
Avicennia alba\Avicennia_alba24_horizontal_0.jpg,0.34289054904060373,224.88723967679422,0.6539824050560192,24.23742950192453,0.9841508338651697
Avicennia alba\Avicennia_alba24_horizontal_270.jpg,0.3427153624955419,215.95224228799356,0.6533477820475453,24.26612035769112,0.9846928653731492
Avicennia alba\Avicennia_alba24_horizontal_90.jpg,0.34418226501092325,228.88017456161327,0.6550680300742195,24.214659928270244,0.9837399432196869
Avicennia alba\Avicennia_alba24_original_0.jpg,0.3450969699770165,226.83387585617697,0.6556642145994362,24.16752080263177,0.9837955018551849
Avicennia alba\Avicennia_alba24_original_270.jpg,0.3448059684484599,223.8351603554582,0.6536221453349099,24.162928304278427,0.9841429353741329
Avicennia alba\Avicennia_alba24_original_90.jpg,0.3427297998647483,221.18083303409554,0.6536636254088446,24.230930425851387,0.9843408943864143
Avicennia alba\Avicennia_alba24_vertical_0.jpg,0.34425545145858916,224.42851307071456,0.6542076565519908,24.183749909769897,0.9839843079672304
Avicennia alba\Avicennia_alba24_vertical_270.jpg,0.34418226501092325,228.88017456161327,0.6550680300742195,24.214659928270244,0.9837399432196869
